           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3645.00000000   0.28169700   0.02558980   0.26747395   0.28145477       0.00060140    0.00024223  
  3646.00000000   0.28917300   0.02591940   0.26726469   0.28123031       0.00060200    0.00794269  
  3647.00000000   0.32034400   0.02598660   0.26705554   0.28100588       0.00061945    0.03933812  
  3648.00000000   0.29455500   0.02578100   0.26684659   0.28078157       0.00062606    0.01377343  
  3649.00000000   0.26728400   0.02541170   0.26663787   0.28055741       0.00062156   -0.01327341  
  3650.00000000   0.29644600   0.02533560   0.26642921   0.28033324       0.00061665    0.01611276  
  3651.00000000   0.27127700   0.02510520   0.26621910   0.28010753       0.00061004   -0.00883053  
  3652.00000000   0.26855400   0.02493120   0.26600142   0.27987417       0.00060868   -0.01132017  
  3653.00000000   0.25789700   0.02490430   0.26576079   0.27961778       0.00062099   -0.02172078  
  3654.00000000   0.24124100   0.02467720   0.26547529   0.27931644       0.00065492   -0.03807544  
  3655.00000000   0.27329000   0.02482070   0.26513675   0.27896199       0.00061193   -0.00567199  
  3656.00000000   0.28840700   0.02485180   0.26477202   0.27858125       0.00058552    0.00982575  
  3657.00000000   0.26881600   0.02469200   0.26442874   0.27822188       0.00057358   -0.00940588  
  3658.00000000   0.28250000   0.02497720   0.26413483   0.27791180       0.00057410    0.00458820  
  3659.00000000   0.27591700   0.02466650   0.26388361   0.27764433       0.00058030   -0.00172733  
  3660.00000000   0.25998700   0.02409500   0.26365440   0.27739879       0.00058181   -0.01741179  
  3661.00000000   0.27465300   0.02443830   0.26343258   0.27716055       0.00055985   -0.00250755  
  3662.00000000   0.27264700   0.02443020   0.26321237   0.27692383       0.00055566   -0.00427683  
  3663.00000000   0.27710300   0.02449830   0.26299229   0.27668716       0.00055147    0.00041584  
  3664.00000000   0.27012400   0.02377480   0.26277207   0.27645026       0.00054783   -0.00632626  
  3665.00000000   0.27152100   0.02339930   0.26255160   0.27621303       0.00054331   -0.00469203  
  3666.00000000   0.29541100   0.02360380   0.26233078   0.27597536       0.00054039    0.01943564  
  3667.00000000   0.28730200   0.02367130   0.26210953   0.27573718       0.00053619    0.01156482  
