           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3838.00000000   0.22555500   0.00857621   0.22608734   0.22789227       0.00082216   -0.00233727  
  3840.00000000   0.23159500   0.00856535   0.22749859   0.22933752       0.00075097    0.00225748  
  3842.00000000   0.23703800   0.00858988   0.22919712   0.23107037       0.00068377    0.00596763  
  3844.00000000   0.23858500   0.00859733   0.23087351   0.23278138       0.00029635    0.00580362  
  3846.00000000   0.23571000   0.00851669   0.23238424   0.23432704       0.00049647    0.00138296  
  3848.00000000   0.23184300   0.00844276   0.23367394   0.23565199       0.00047299   -0.00380899  
  3850.00000000   0.23508400   0.00842031   0.23472098   0.23673460       0.00071396   -0.00165060  
  3852.00000000   0.24038800   0.00835414   0.23551663   0.23756614       0.00089994    0.00282186  
  3854.00000000   0.23811500   0.00820330   0.23605767   0.23814339       0.00092113   -0.00002839  
  3856.00000000   0.24278400   0.00814380   0.23634239   0.23846465       0.00091412    0.00431935  
  3858.00000000   0.23739200   0.00806803   0.23636878   0.23852792       0.00091991   -0.00113592  
  3860.00000000   0.24477900   0.00815732   0.23613389   0.23833023       0.00092472    0.00644877  
  3862.00000000   0.23855200   0.00809914   0.23563290   0.23786679       0.00092823    0.00068521  
  3864.00000000   0.23949700   0.00806364   0.23485817   0.23712997       0.00093034    0.00236703  
  3866.00000000   0.23347900   0.00798097   0.23379890   0.23610895       0.00093136   -0.00262995  
  3868.00000000   0.23262200   0.00792543   0.23244187   0.23479052       0.00095896   -0.00216852  
  3870.00000000   0.21980900   0.00776390   0.23077276   0.23316040       0.00093214   -0.01335140  
  3872.00000000   0.22612100   0.00778194   0.22877692   0.23120390       0.00079546   -0.00508290  
  3874.00000000   0.23314500   0.00779448   0.22643957   0.22890627       0.00068858    0.00423873  
  3876.00000000   0.22250500   0.00768100   0.22374750   0.22625430       0.00074279   -0.00374930  
  3878.00000000   0.21077700   0.00751510   0.22069367   0.22324094       0.00057022   -0.01246394  
  3880.00000000   0.21715000   0.00746476   0.21729020   0.21987831       0.00074693   -0.00272831  
  3882.00000000   0.21517200   0.00739374   0.21360492   0.21623425       0.00104157   -0.00106225  
  3884.00000000   0.20808700   0.00730528   0.20984996   0.21252087       0.00128520   -0.00443387  
  3886.00000000   0.20545500   0.00723546   0.20651687   0.20922972       0.00141162   -0.00377472  
  3888.00000000   0.20921300   0.00728505   0.20437816   0.20713331       0.00183703    0.00207969  
  3890.00000000   0.21229900   0.00731511   0.20409971   0.20689751       0.00183781    0.00540149  
  3892.00000000   0.21344700   0.00737808   0.20570248   0.20854326       0.00143041    0.00490374  
  3894.00000000   0.21404700   0.00742710   0.20854473   0.21142883       0.00126293    0.00261817  
  3896.00000000   0.21804500   0.00751792   0.21185176   0.21477951       0.00105012    0.00326549  
  3898.00000000   0.22182400   0.00760794   0.21512488   0.21809660       0.00086614    0.00372740  
  3900.00000000   0.22563700   0.00774232   0.21815170   0.22116772       0.00072027    0.00446928  
  3902.00000000   0.22524800   0.00785873   0.22086764   0.22392829       0.00051652    0.00131971  
  3904.00000000   0.22154200   0.00804727   0.22326395   0.22636955       0.00058238   -0.00482755  
  3906.00000000   0.23132100   0.00830067   0.22535178   0.22850265       0.00057637    0.00281835  
  3908.00000000   0.23337000   0.00841712   0.22714953   0.23034601       0.00063004    0.00302399  
  3910.00000000   0.22878700   0.00860222   0.22867778   0.23192019       0.00079391   -0.00313319  
  3912.00000000   0.23311100   0.00857463   0.22995662   0.23324529       0.00081201   -0.00013429  
  3914.00000000   0.23705300   0.00829884   0.23100395   0.23433921       0.00076829    0.00271379  
  3916.00000000   0.23978500   0.00818890   0.23183495   0.23521713       0.00089940    0.00456787  
  3918.00000000   0.23859500   0.00800688   0.23246303   0.23589246       0.00101397    0.00270254  
  3920.00000000   0.23289300   0.00786021   0.23290064   0.23637764       0.00110577   -0.00348464  
  3922.00000000   0.22804100   0.00767743   0.23315802   0.23668294       0.00117490   -0.00864194  
  3924.00000000   0.23667900   0.00760294   0.23324186   0.23681504       0.00122262   -0.00013604  
  3926.00000000   0.23933300   0.00756550   0.23315558   0.23677735       0.00125027    0.00255565  
  3928.00000000   0.23390500   0.00745960   0.23290060   0.23657130       0.00125787   -0.00266630  
  3930.00000000   0.23267200   0.00737394   0.23247685   0.23619682       0.00124481   -0.00352482  
  3932.00000000   0.22697300   0.00729360   0.23188192   0.23565150       0.00121098   -0.00867850  
  3934.00000000   0.23376400   0.00735941   0.23111039   0.23492991       0.00115712   -0.00116591  
  3936.00000000   0.23505800   0.00749501   0.23015461   0.23402440       0.00108281    0.00103360  
