   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
SDSS-J210150.65-054550.9    F475W    icmdp6hqq_flc.fits    110.0000        4.9655         220.9820     222.2122      23.0616       0.0046          4.612     56968.2581
SDSS-J210150.65-054550.9    F336W    icmdp6i2q_flc.fits    160.0000        4.7122         221.1028     222.9569      23.7754       0.0053          2.699     56968.2938
SDSS-J210150.65-054550.9    F275W    icmdp6i5q_flc.fits    120.0000        4.6661         221.1943     222.6433      24.0738       0.0073          0.992     56968.2966
SDSS-J210150.65-054550.9    F275W    icmdp6i6q_flc.fits    120.0000        4.6314         221.1947     222.6601      24.0638       0.0072          0.629     56968.2987
SDSS-J210150.65-054550.9    F775W    icmdp6i7q_flc.fits    380.0000        5.3967         221.1185     224.0184      24.6699       0.0054         11.140     56968.3010
SDSS-J210150.65-054550.9    F775W    icmdp6iaq_flc.fits    380.0000        5.3095         221.1035     224.0271      24.6558       0.0053         10.716     56968.3060
SDSS-J210150.65-054550.9    F625W    icmdp6iiq_flc.fits    175.0000        5.2532         296.9544     292.8061      23.6370       0.0048          7.897     56968.3114
SDSS-J210150.65-054550.9    F625W    icmdp6ilq_flc.fits    175.0000        5.1944         296.9271     292.7946      23.6412       0.0048          7.864     56968.3141
SDSS-J210150.65-054550.9    F336W    icmdp6imq_flc.fits     80.0000        4.5452         297.0002     293.0842      23.7798       0.0079          0.656     56968.3170
SDSS-J210150.65-054550.9    F336W    icmdp6ipq_flc.fits     80.0000        4.6152         297.0010     293.0877      23.7631       0.0078          0.643     56968.3187
SDSS-J210150.65-054550.9    F275W    icmdp6iqq_flc.fits    100.0000        4.6878         297.0692     292.8431      24.0695       0.0082          1.169     56968.3206
SDSS-J210150.65-054550.9    F275W    icmdp6irq_flc.fits    100.0000        4.6286         297.0430     292.8150      24.0720       0.0081          0.620     56968.3224
SDSS-J210150.65-054550.9    F275W    icmdp6isq_flc.fits    100.0000        4.6348         297.0470     292.8321      24.0833       0.0082          1.437     56968.3243
SDSS-J210150.65-054550.9    F775W    icmdp6iuq_flc.fits    380.0000        5.9083         297.1507     294.1588      24.6583       0.0055         16.942     56968.3598
SDSS-J210150.65-054550.9    F775W    icmdp6ivq_flc.fits    380.0000        5.5452         297.1397     294.1561      24.6691       0.0054         12.963     56968.3648
SDSS-J210150.65-054550.9    F475W    icmdp6iwq_flc.fits     80.0000        4.9972         297.0878     292.8354      23.0719       0.0055          3.469     56968.3701
SDSS-J210150.65-054550.9    F475W    icmdp6ixq_flc.fits     80.0000        5.0516         297.0777     292.8404      23.0630       0.0055          3.929     56968.3718
SDSS-J024854.96+334548.3    F336W    icmdp7sjq_flc.fits     80.0000        4.6537         244.0801     250.0438      23.4362       0.0066          1.635     56910.7105
SDSS-J024854.96+334548.3    F336W    icmdp7slq_flc.fits     80.0000        4.6832         244.0433     250.0345      23.4891       0.0068          2.169     56910.7122
SDSS-J024854.96+334548.3    F275W    icmdp7smq_flc.fits    150.0000        4.6358         244.1085     249.7471      23.8279       0.0056          1.907     56910.7141
SDSS-J024854.96+334548.3    F275W    icmdp7snq_flc.fits    150.0000        4.7020         244.0776     249.7409      23.8190       0.0056          2.349     56910.7165
SDSS-J024854.96+334548.3    F475W    icmdp7soq_flc.fits     80.0000        5.0151         243.9913     249.2973      22.7803       0.0047          3.072     56910.7192
SDSS-J024854.96+334548.3    F475W    icmdp7srq_flc.fits     80.0000        5.0773         243.9823     249.2837      22.7851       0.0047          3.593     56910.7209
SDSS-J024854.96+334548.3    F625W    icmdp7ssq_flc.fits    220.0000        5.1618         243.8836     249.2518      23.3200       0.0036          7.558     56910.7227
SDSS-J024854.96+334548.3    F775W    icmdp7stq_flc.fits    285.0000        5.0547         244.0295     251.0671      24.3207       0.0052          6.293     56910.7261
SDSS-J024854.96+334548.3    F775W    icmdp7swq_flc.fits    285.0000        5.0738         244.0253     251.0748      24.3295       0.0052          5.781     56910.7301
SDSS-J024854.96+334548.3    F625W    icmdp7sxq_flc.fits    370.0000        5.3235         205.8657     214.1802      23.3192       0.0027         13.795     56910.7343
SDSS-J024854.96+334548.3    F475W    icmdp7t0q_flc.fits    110.0000        5.2236         205.9876     214.2258      22.7755       0.0040          7.067     56910.7394
SDSS-J024854.96+334548.3    F336W    icmdp7t1q_flc.fits    160.0000        4.6939         206.0579     214.9739      23.4812       0.0045          2.253     56910.7734
SDSS-J024854.96+334548.3    F275W    icmdp7t4q_flc.fits    120.0000        4.6198         206.1620     214.2620      23.8331       0.0064          1.403     56910.7763
SDSS-J024854.96+334548.3    F275W    icmdp7t5q_flc.fits    120.0000        4.5225         206.1193     214.2198      23.8329       0.0064          2.274     56910.7784
SDSS-J024854.96+334548.3    F775W    icmdp7t6q_flc.fits    380.0000        5.0742         206.0486     215.9719      24.3275       0.0044          8.305     56910.7807
SDSS-J024854.96+334548.3    F775W    icmdp7t9q_flc.fits    380.0000        5.1694         206.0296     215.9764      24.3261       0.0044          7.373     56910.7857
SDSS-J024854.96+334548.3    F625W    icmdp7taq_flc.fits    175.0000        5.1983         281.8817     284.7669      23.3268       0.0041          6.564     56910.7910
SDSS-J024854.96+334548.3    F625W    icmdp7tdq_flc.fits    175.0000        5.2182         281.8742     284.7529      23.3247       0.0041          6.357     56910.7937
SDSS-J024854.96+334548.3    F336W    icmdp7teq_flc.fits     80.0000        4.6896         281.9622     285.0505      23.4603       0.0067          1.188     56910.7967
SDSS-J024854.96+334548.3    F336W    icmdp7thq_flc.fits     80.0000        4.7214         281.9666     285.0792      23.4761       0.0067          1.761     56910.7983
SDSS-J024854.96+334548.3    F275W    icmdp7tiq_flc.fits    100.0000        4.6588         282.0708     284.8151      23.8337       0.0071          1.229     56910.8002
SDSS-J024854.96+334548.3    F275W    icmdp7tjq_flc.fits    100.0000        4.6638         282.0754     284.8234      23.8499       0.0072          2.031     56910.8021
SDSS-J024854.96+334548.3    F275W    icmdp7tkq_flc.fits    100.0000        4.6545         282.0869     284.8365      23.8410       0.0072          1.433     56910.8040
SDSS-J024854.96+334548.3    F775W    icmdp7tmq_flc.fits    380.0000        5.2644         282.1051     286.1641      24.3290       0.0044          7.860     56910.8395
SDSS-J024854.96+334548.3    F775W    icmdp7tnq_flc.fits    380.0000        5.2502         282.0831     286.1219      24.3256       0.0044          7.869     56910.8445
SDSS-J024854.96+334548.3    F475W    icmdp7toq_flc.fits     80.0000        5.1146         281.9998     284.7511      22.7713       0.0047          2.794     56910.8498
SDSS-J024854.96+334548.3    F475W    icmdp7tpq_flc.fits     80.0000        5.0540         281.9943     284.7479      22.7787       0.0047          2.628     56910.8515
SDSS-J072752.76+321416.1    F336W    icmdp8k9q_flc.fits     60.0000        4.6519         255.9638     259.7856      22.9126       0.0059          1.505     56914.0493
SDSS-J072752.76+321416.1    F336W    icmdp8kbq_flc.fits     60.0000        4.5729         255.9641     259.7708      22.9111       0.0058          1.811     56914.0507
SDSS-J072752.76+321416.1    F275W    icmdp8kcq_flc.fits     75.0000        4.6355         256.0597     259.1124      23.1720       0.0059          1.511     56914.0524
SDSS-J072752.76+321416.1    F275W    icmdp8kdq_flc.fits     75.0000        4.6941         256.0620     259.1149      23.1577       0.0059          2.333     56914.0540
SDSS-J072752.76+321416.1    F475W    icmdp8keq_flc.fits     60.0000        5.0456         255.9776     259.0833      22.4041       0.0046          4.382     56914.0558
SDSS-J072752.76+321416.1    F475W    icmdp8kfq_flc.fits     60.0000        5.1098         255.9853     259.0789      22.4003       0.0046          4.820     56914.0572
SDSS-J072752.76+321416.1    F625W    icmdp8kiq_flc.fits    115.0000        5.4540         255.8985     259.0299      23.0299       0.0045          9.449     56914.0589
SDSS-J072752.76+321416.1    F625W    icmdp8kjq_flc.fits    115.0000        5.4909         255.9138     259.0167      23.0304       0.0045          9.372     56914.0609
SDSS-J072752.76+321416.1    F775W    icmdp8kkq_flc.fits    305.0000        5.6376         256.0852     260.4707      24.0851       0.0045         15.008     56914.0631
SDSS-J072752.76+321416.1    F775W    icmdp8knq_flc.fits    305.0000        5.7967         256.1154     260.8100      24.0402       0.0044         17.003     56914.0673
SDSS-J072752.76+321416.1    F625W    icmdp8ksq_flc.fits    115.0000        5.5262         217.9834     223.8803      23.0399       0.0045         10.148     56914.0718
SDSS-J072752.76+321416.1    F625W    icmdp8kvq_flc.fits    115.0000        5.5437         217.9841     223.8865      23.0373       0.0045         10.557     56914.0738
SDSS-J072752.76+321416.1    F475W    icmdp8kwq_flc.fits     60.0000        5.1603         218.0874     223.8982      22.4053       0.0046          5.032     56914.0761
SDSS-J072752.76+321416.1    F475W    icmdp8kxq_flc.fits     60.0000        5.2401         218.0843     223.9062      22.3975       0.0046          5.602     56914.0775
SDSS-J072752.76+321416.1    F475W    icmdp8kyq_flc.fits     60.0000        5.3493         218.0803     223.9070      22.4033       0.0046          7.204     56914.0789
SDSS-J072752.76+321416.1    F336W    icmdp8ljq_flc.fits     60.0000        4.5286         217.9312     224.7203      22.9042       0.0058          1.454     56914.1140
SDSS-J072752.76+321416.1    F336W    icmdp8lmq_flc.fits     60.0000        4.5961         217.9237     224.7160      22.9051       0.0058          0.875     56914.1154
SDSS-J072752.76+321416.1    F275W    icmdp8lnq_flc.fits     75.0000        4.6992         218.0318     224.0463      23.1683       0.0059          1.595     56914.1170
SDSS-J072752.76+321416.1    F275W    icmdp8loq_flc.fits     75.0000        4.6332         218.0456     224.0495      23.1670       0.0059          1.122     56914.1186
SDSS-J072752.76+321416.1    F275W    icmdp8lpq_flc.fits     75.0000        4.6634         218.0527     224.0288      23.1704       0.0059          1.847     56914.1202
SDSS-J072752.76+321416.1    F775W    icmdp8lsq_flc.fits    390.0000        6.1221         218.0553     225.8398      24.0566       0.0039         18.871     56914.1220
SDSS-J072752.76+321416.1    F775W    icmdp8ltq_flc.fits    390.0000        6.0635         218.0879     225.7936      24.0875       0.0040         19.798     56914.1271
SDSS-J072752.76+321416.1    F625W    icmdp8luq_flc.fits    120.0000        5.4996         293.9987     294.0487      23.0324       0.0044          9.960     56914.1326
SDSS-J072752.76+321416.1    F625W    icmdp8lxq_flc.fits    120.0000        5.5773         294.0044     294.0386      23.0269       0.0044         10.853     56914.1346
SDSS-J072752.76+321416.1    F336W    icmdp8lyq_flc.fits     60.0000        4.6123         294.1122     294.7664      22.9121       0.0059          1.918     56914.1370
SDSS-J072752.76+321416.1    F336W    icmdp8lzq_flc.fits     60.0000        4.6593         294.1171     294.7602      22.8892       0.0058          2.076     56914.1384
SDSS-J072752.76+321416.1    F336W    icmdp8m2q_flc.fits     60.0000        4.5979         294.1143     294.7745      22.9053       0.0058          2.042     56914.1398
SDSS-J072752.76+321416.1    F275W    icmdp8m3q_flc.fits     75.0000        4.6462         294.2067     294.0837      23.1709       0.0059          1.632     56914.1415
SDSS-J072752.76+321416.1    F275W    icmdp8m4q_flc.fits     75.0000        4.6002         294.1927     294.1024      23.1667       0.0059          1.374     56914.1430
SDSS-J072752.76+321416.1    F275W    icmdp8m5q_flc.fits     75.0000        4.6647         294.1983     294.0971      23.1545       0.0059          1.562     56914.1446
SDSS-J072752.76+321416.1    F475W    icmdp8m7q_flc.fits     60.0000        5.0378         293.9713     294.2057      22.3619       0.0045          4.001     56914.1857
SDSS-J072752.76+321416.1    F475W    icmdp8m8q_flc.fits     60.0000        5.1002         293.9889     294.1879      22.3047       0.0043          4.671     56914.1871
SDSS-J072752.76+321416.1    F775W    icmdp8m9q_flc.fits    245.0000        5.3596         294.0627     295.9858      24.0893       0.0051         11.822     56914.1887
SDSS-J072752.76+321416.1    F775W    icmdp8maq_flc.fits    245.0000        5.3755         294.0910     295.9619      24.0741       0.0051         12.347     56914.1922
SDSS-J072752.76+321416.1    F775W    icmdp8mbq_flc.fits    245.0000        5.3422         294.1201     295.9374      24.0900       0.0051         12.464     56914.1956
SDSS-J111059.43-170954.1    F625W    icmdp9a1q_flc.fits    115.0000        5.0110         220.1263     222.2030      22.8900       0.0041          3.703     57402.5778
SDSS-J111059.43-170954.1    F475W    icmdp9a2q_flc.fits     60.0000        4.9808         220.2630     222.2675      22.2769       0.0043          3.319     57402.5801
SDSS-J111059.43-170954.1    F475W    icmdp9a3q_flc.fits     60.0000        4.9842         220.2756     222.2726      22.2804       0.0043          3.161     57402.5815
SDSS-J111059.43-170954.1    F475W    icmdp9a4q_flc.fits     60.0000        5.1397         220.2713     222.2645      22.2705       0.0043          4.132     57402.5829
SDSS-J111059.43-170954.1    F336W    icmdp9a5q_flc.fits     60.0000        4.6343         220.3098     223.0285      22.7868       0.0055          1.268     57402.6162
SDSS-J111059.43-170954.1    F336W    icmdp9a8q_flc.fits     60.0000        4.6639         220.2690     222.9865      22.7917       0.0055          1.749     57402.6176
SDSS-J111059.43-170954.1    F336W    icmdp9a9q_flc.fits     60.0000        4.6308         220.1857     223.0407      22.4390       0.0046          1.230     57402.6190
SDSS-J111059.43-170954.1    F275W    icmdp9aaq_flc.fits     75.0000        4.6729         220.6775     222.2405      23.0043       0.0054          1.117     57402.6206
SDSS-J111059.43-170954.1    F275W    icmdp9abq_flc.fits     75.0000        4.6706         220.6960     222.2128      23.0493       0.0055          0.684     57402.6222
SDSS-J111059.43-170954.1    F275W    icmdp9acq_flc.fits     75.0000        4.6961         220.7029     222.1941      23.0441       0.0055          1.341     57402.6238
SDSS-J111059.43-170954.1    F775W    icmdp9afq_flc.fits    300.0000        4.7566         220.7498     223.9556      23.9384       0.0041          5.718     57402.6256
SDSS-J111059.43-170954.1    F775W    icmdp9agq_flc.fits    300.0000        4.7573         220.7675     223.9468      23.9359       0.0041          5.620     57402.6297
SDSS-J111059.43-170954.1    F625W    icmdp9ahq_flc.fits    140.0000        4.9683         296.1886     292.2633      22.8879       0.0036          4.398     57402.6341
SDSS-J111059.43-170954.1    F625W    icmdp9akq_flc.fits    140.0000        5.0549         296.1756     292.6872      22.8915       0.0037          5.221     57402.6364
SDSS-J111059.43-170954.1    F625W    icmdp9alq_flc.fits    140.0000        4.9789         296.1942     292.7008      22.8878       0.0036          4.886     57402.6387
SDSS-J111059.43-170954.1    F336W    icmdp9aoq_flc.fits     60.0000        4.6893         296.7377     293.0219      22.8070       0.0055          1.504     57402.6413
SDSS-J111059.43-170954.1    F336W    icmdp9apq_flc.fits     60.0000        4.6392         296.7852     293.0240      22.7444       0.0053          0.855     57402.6427
SDSS-J111059.43-170954.1    F275W    icmdp9aqq_flc.fits    112.5000        4.7157         296.8494     292.7762      23.0455       0.0044          2.108     57402.6444
SDSS-J111059.43-170954.1    F275W    icmdp9arq_flc.fits    112.5000        4.6927         296.8598     292.7884      23.0336       0.0044          1.788     57402.6464
SDSS-J111059.43-170954.1    F475W    icmdp9atq_flc.fits     70.0000        5.0178         296.7056     292.7868      22.2786       0.0039          3.270     57402.6821
SDSS-J111059.43-170954.1    F475W    icmdp9auq_flc.fits     70.0000        4.8989         296.7195     292.7560      22.2799       0.0039          2.456     57402.6836
SDSS-J111059.43-170954.1    F475W    icmdp9avq_flc.fits     70.0000        4.9991         296.7060     292.7351      22.2747       0.0039          2.744     57402.6851
SDSS-J111059.43-170954.1    F775W    icmdp9awq_flc.fits    255.0000        4.6638         296.7914     294.0908      23.8883       0.0043          5.337     57402.6868
SDSS-J111059.43-170954.1    F775W    icmdp9axq_flc.fits    255.0000        4.6796         296.8611     294.0725      23.8644       0.0043          5.093     57402.6904
SDSS-J111059.43-170954.1    F775W    icmdp9ayq_flc.fits    255.0000        4.6379         296.8641     294.0594      23.9375       0.0044          4.943     57402.6940
SDSS-J111059.43-170954.1    F336W    icmdp9ziq_flc.fits     60.0000        4.6949         258.1672     258.1088      22.7966       0.0055          1.343     57402.5534
SDSS-J111059.43-170954.1    F336W    icmdp9zkq_flc.fits     60.0000        4.6344         258.1657     258.0986      22.7818       0.0054          0.340     57402.5548
SDSS-J111059.43-170954.1    F275W    icmdp9zlq_flc.fits     75.0000        4.6987         258.2585     257.8490      23.0517       0.0055          1.331     57402.5565
SDSS-J111059.43-170954.1    F275W    icmdp9zmq_flc.fits     75.0000        4.6347         258.2566     257.8141      23.0419       0.0055          0.936     57402.5581
SDSS-J111059.43-170954.1    F475W    icmdp9znq_flc.fits     60.0000        4.9600         258.1371     257.7589      22.2617       0.0042          2.437     57402.5599
SDSS-J111059.43-170954.1    F475W    icmdp9zoq_flc.fits     60.0000        4.8287         258.1357     257.7407      22.2681       0.0042          1.549     57402.5613
SDSS-J111059.43-170954.1    F625W    icmdp9zrq_flc.fits    115.0000        5.0033         258.0470     257.7112      22.8837       0.0040          3.912     57402.5630
SDSS-J111059.43-170954.1    F625W    icmdp9zsq_flc.fits    115.0000        4.9700         258.0529     257.7040      22.8913       0.0041          3.360     57402.5650
SDSS-J111059.43-170954.1    F775W    icmdp9ztq_flc.fits    300.0000        4.5700         258.2270     259.0856      23.9394       0.0041          5.645     57402.5672
SDSS-J111059.43-170954.1    F775W    icmdp9zwq_flc.fits    300.0000        4.7544         258.2531     259.0906      23.9392       0.0041          5.507     57402.5713
SDSS-J111059.43-170954.1    F625W    icmdp9zxq_flc.fits    115.0000        5.0140         220.1190     222.2097      22.8902       0.0041          4.266     57402.5757
SDSS-J111127.30+395628.0    F336W    icmdr0beq_flc.fits     80.0000        4.6423         262.3241     253.9379      23.2738       0.0060          1.642     57153.1609
SDSS-J111127.30+395628.0    F336W    icmdr0bgq_flc.fits     80.0000        4.6671         262.3289     253.9312      23.2640       0.0060          2.131     57153.1626
SDSS-J111127.30+395628.0    F275W    icmdr0bhq_flc.fits    150.0000        4.6456         262.7829     253.2339      23.4474       0.0046          2.351     57153.1645
SDSS-J111127.30+395628.0    F275W    icmdr0biq_flc.fits    150.0000        4.6640         262.7896     253.2218      23.4424       0.0046          2.915     57153.1669
SDSS-J111127.30+395628.0    F475W    icmdr0bjq_flc.fits     80.0000        4.9303         262.6866     253.1823      22.8260       0.0048          2.990     57153.1696
SDSS-J111127.30+395628.0    F475W    icmdr0bmq_flc.fits     80.0000        4.9664         262.6845     253.1758      22.8253       0.0048          3.066     57153.1712
SDSS-J111127.30+395628.0    F625W    icmdr0bnq_flc.fits    220.0000        4.9682         262.1516     253.1371      23.5019       0.0039          6.555     57153.1731
SDSS-J111127.30+395628.0    F775W    icmdr0boq_flc.fits    285.0000        4.8759         262.2663     254.9827      24.5998       0.0060          5.021     57153.1765
SDSS-J111127.30+395628.0    F775W    icmdr0brq_flc.fits    285.0000        4.8498         262.2193     254.9824      24.3057       0.0051          4.571     57153.1804
SDSS-J111127.30+395628.0    F625W    icmdr0bvq_flc.fits    370.0000        5.5189         224.1095     218.0341      23.5128       0.0030         16.556     57153.2223
SDSS-J111127.30+395628.0    F475W    icmdr0byq_flc.fits    110.0000        4.9210         224.2505     218.0663      22.8277       0.0040          4.390     57153.2274
SDSS-J111127.30+395628.0    F336W    icmdr0c0q_flc.fits    160.0000        4.7454         224.2698     218.7845      23.2505       0.0040          2.616     57153.2296
SDSS-J111127.30+395628.0    F275W    icmdr0c3q_flc.fits    120.0000        4.6584         224.7257     218.0744      23.4340       0.0052          1.595     57153.2325
SDSS-J111127.30+395628.0    F275W    icmdr0c4q_flc.fits    120.0000        4.5646         224.7550     218.0703      23.4335       0.0052          2.382     57153.2346
SDSS-J111127.30+395628.0    F775W    icmdr0c5q_flc.fits    380.0000        4.9660         224.7561     219.8584      24.5909       0.0050          7.119     57153.2369
SDSS-J111127.30+395628.0    F775W    icmdr0c8q_flc.fits    380.0000        4.9731         224.2710     219.8656      24.5929       0.0050          6.616     57153.2419
SDSS-J111127.30+395628.0    F625W    icmdr0cbq_flc.fits    175.0000        5.5012         300.1927     288.2042      23.5251       0.0046         10.782     57153.2886
SDSS-J111127.30+395628.0    F625W    icmdr0ceq_flc.fits    175.0000        5.3157         300.1959     288.1903      23.5194       0.0045          9.371     57153.2913
SDSS-J111127.30+395628.0    F336W    icmdr0cfq_flc.fits     80.0000        4.6373         300.6745     288.9463      23.1344       0.0056          1.123     57153.2942
SDSS-J111127.30+395628.0    F336W    icmdr0ciq_flc.fits     80.0000        4.6763         300.6831     288.9469      23.2723       0.0060          1.910     57153.2959
SDSS-J111127.30+395628.0    F275W    icmdr0cjq_flc.fits    100.0000        4.4950         300.8395     288.2582      23.4592       0.0058          1.167     57153.2978
SDSS-J111127.30+395628.0    F275W    icmdr0ckq_flc.fits    100.0000        4.6864         300.8486     288.2509      23.4544       0.0058          2.556     57153.2996
SDSS-J111127.30+395628.0    F275W    icmdr0clq_flc.fits    100.0000        4.6413         300.8475     288.2560      23.4712       0.0059          1.608     57153.3015
SDSS-J111127.30+395628.0    F775W    icmdr0coq_flc.fits    380.0000        5.0248         300.7992     289.9701      24.5920       0.0051          6.782     57153.3076
SDSS-J111127.30+395628.0    F775W    icmdr0cpq_flc.fits    380.0000        4.9577         300.7608     289.9664      24.5937       0.0051          6.778     57153.3126
SDSS-J111127.30+395628.0    F475W    icmdr0cqq_flc.fits     80.0000        4.8046         300.2541     288.1778      22.8372       0.0048          2.288     57153.3180
SDSS-J111127.30+395628.0    F475W    icmdr0crq_flc.fits     80.0000        4.9046         300.2496     288.1682      22.8318       0.0048          1.803     57153.3196
SDSS-J121405.11+453818.5    F336W    icmdr1gfq_flc.fits    100.0000        4.6884         252.8613     253.2054      22.7183       0.0040          2.201     57349.9489
SDSS-J121405.11+453818.5    F336W    icmdr1ghq_flc.fits    100.0000        4.6489         252.8795     253.2063      22.7153       0.0040          1.784     57349.9508
SDSS-J121405.11+453818.5    F275W    icmdr1giq_flc.fits    150.0000        4.7129         252.9776     252.9494      22.9461       0.0036          3.579     57349.9529
SDSS-J121405.11+453818.5    F275W    icmdr1gjq_flc.fits    150.0000        4.7169         252.9920     252.9418      22.9464       0.0036          3.098     57349.9553
SDSS-J121405.11+453818.5    F475W    icmdr1gkq_flc.fits     65.0000        4.9585         252.9152     252.8909      22.1684       0.0038          2.755     57349.9580
SDSS-J121405.11+453818.5    F475W    icmdr1gnq_flc.fits     65.0000        4.8930         252.9282     252.8872      22.1745       0.0038          2.564     57349.9595
SDSS-J121405.11+453818.5    F625W    icmdr1goq_flc.fits    120.0000        4.9982         252.8391     252.8619      22.8201       0.0038          4.460     57349.9612
SDSS-J121405.11+453818.5    F775W    icmdr1gpq_flc.fits    325.0000        4.8856         253.0129     254.2082      23.8804       0.0038          6.233     57349.9635
SDSS-J121405.11+453818.5    F775W    icmdr1gsq_flc.fits    325.0000        4.9228         253.0168     254.2161      23.8849       0.0038          7.624     57349.9679
SDSS-J121405.11+453818.5    F475W    icmdr1gtq_flc.fits     70.0000        4.9685         214.9481     217.8179      22.1697       0.0037          3.728     57349.9726
SDSS-J121405.11+453818.5    F475W    icmdr1gwq_flc.fits     70.0000        4.9231         214.9417     217.8270      22.1687       0.0037          4.369     57349.9741
SDSS-J121405.11+453818.5    F625W    icmdr1gxq_flc.fits    115.0000        5.0915         214.8416     217.7928      22.8024       0.0039          5.721     57349.9759
SDSS-J121405.11+453818.5    F625W    icmdr1gyq_flc.fits    115.0000        5.2305         214.8374     217.8024      22.8087       0.0039          6.948     57349.9779
SDSS-J121405.11+453818.5    F336W    icmdr1h4q_flc.fits     90.0000        4.6691         214.8223     218.1676      22.7216       0.0042          2.015     57350.0119
SDSS-J121405.11+453818.5    F336W    icmdr1h7q_flc.fits     90.0000        4.7022         214.8530     218.1641      22.7199       0.0042          2.759     57350.0137
SDSS-J121405.11+453818.5    F275W    icmdr1h8q_flc.fits    150.0000        4.7119         214.9585     217.9118      22.9384       0.0036          3.114     57350.0157
SDSS-J121405.11+453818.5    F275W    icmdr1haq_flc.fits    150.0000        4.7555         214.9749     217.9111      22.9433       0.0036          3.913     57350.0181
SDSS-J121405.11+453818.5    F775W    icmdr1hcq_flc.fits    320.0000        4.8059         214.9765     219.1768      23.8803       0.0038          6.044     57350.0208
SDSS-J121405.11+453818.5    F775W    icmdr1hdq_flc.fits    320.0000        4.7822         215.0040     219.1651      23.8693       0.0038          6.681     57350.0251
SDSS-J121405.11+453818.5    F625W    icmdr1hiq_flc.fits    115.0000        4.9819         290.9155     287.9357      22.8133       0.0039          4.794     57350.0298
SDSS-J121405.11+453818.5    F625W    icmdr1hlq_flc.fits    115.0000        5.0123         290.9264     287.9357      22.8136       0.0039          5.088     57350.0318
SDSS-J121405.11+453818.5    F336W    icmdr1hmq_flc.fits    100.0000        4.6869         291.0419     288.2513      22.7217       0.0040          2.437     57350.0341
SDSS-J121405.11+453818.5    F336W    icmdr1hnq_flc.fits    100.0000        4.7103         291.0450     288.2565      22.7196       0.0040          3.191     57350.0359
SDSS-J121405.11+453818.5    F275W    icmdr1hqq_flc.fits    120.0000        4.6996         291.1222     287.9897      22.9291       0.0040          3.013     57350.0381
SDSS-J121405.11+453818.5    F275W    icmdr1hrq_flc.fits    120.0000        4.5436         291.1268     287.9965      22.9477       0.0040          2.599     57350.0402
SDSS-J121405.11+453818.5    F275W    icmdr1hsq_flc.fits    120.0000        4.6201         291.1206     287.9966      22.9520       0.0041          2.671     57350.0423
SDSS-J121405.11+453818.5    F475W    icmdr1ifq_flc.fits     70.0000        4.9385         290.9078     288.0062      22.1671       0.0037          2.912     57350.0778
SDSS-J121405.11+453818.5    F475W    icmdr1igq_flc.fits     70.0000        4.9128         290.9191     288.0065      22.1693       0.0037          2.748     57350.0793
SDSS-J121405.11+453818.5    F475W    icmdr1ihq_flc.fits     70.0000        4.9834         290.9229     288.0057      22.1697       0.0037          2.876     57350.0809
SDSS-J121405.11+453818.5    F775W    icmdr1iiq_flc.fits    320.0000        4.8955         290.9995     289.8134      23.8763       0.0038          7.040     57350.0826
SDSS-J121405.11+453818.5    F775W    icmdr1ijq_flc.fits    320.0000        4.8714         291.0184     289.7982      23.8808       0.0038          6.870     57350.0869
SDSS-J155745.40+554609.7    F336W    icmdr2xuq_flc.fits     60.0000        4.6058         253.8091     261.2248      22.3102       0.0043          1.966     57170.7567
SDSS-J155745.40+554609.7    F336W    icmdr2xwq_flc.fits     60.0000        4.6232         253.7956     261.2313      22.1976       0.0040          1.815     57170.7581
SDSS-J155745.40+554609.7    F275W    icmdr2xxq_flc.fits     70.0000        4.6202         253.8643     260.9683      22.4985       0.0043          2.185     57170.7597
SDSS-J155745.40+554609.7    F275W    icmdr2xyq_flc.fits     70.0000        4.6241         253.8581     260.9619      22.5066       0.0043          2.273     57170.7613
SDSS-J155745.40+554609.7    F275W    icmdr2xzq_flc.fits     70.0000        4.5570         253.8531     260.9679      22.5094       0.0044          2.539     57170.7628
SDSS-J155745.40+554609.7    F475W    icmdr2y0q_flc.fits     60.0000        4.8975         253.7390     260.9108      21.8779       0.0035          2.309     57170.7646
SDSS-J155745.40+554609.7    F475W    icmdr2y2q_flc.fits     60.0000        4.8356         253.7527     260.9348      21.8858       0.0035          1.559     57170.7660
SDSS-J155745.40+554609.7    F625W    icmdr2y4q_flc.fits    120.0000        4.8944         253.2596     260.9307      22.5650       0.0034          3.153     57170.7676
SDSS-J155745.40+554609.7    F625W    icmdr2y5q_flc.fits    120.0000        4.8642         253.2665     260.9346      22.5661       0.0034          2.707     57170.7697
SDSS-J155745.40+554609.7    F775W    icmdr2y6q_flc.fits    310.0000        4.9152         253.9149     262.7686      23.6425       0.0035          7.403     57170.7720
SDSS-J155745.40+554609.7    F775W    icmdr2y9q_flc.fits    310.0000        5.6240         253.9550     262.7588      23.6427       0.0035         15.112     57170.7762
SDSS-J155745.40+554609.7    F625W    icmdr2yaq_flc.fits    120.0000        4.9032         215.7421     225.7974      22.5692       0.0034          3.195     57170.8116
SDSS-J155745.40+554609.7    F625W    icmdr2ydq_flc.fits    120.0000        4.8529         215.7408     225.7938      22.5686       0.0034          2.270     57170.8137
