   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
SDSS-J130234.43+101238.9    F275W    icmdp3geq_flc_1p.f     90.0000        5.0250         296.7671     292.8947      22.1364       0.0032          3.951     57398.9912
SDSS-J130234.43+101238.9    F336W    icmdp3gfq_flc_1p.f     60.0000        4.7291         296.6970     293.1395      21.9311       0.0036          2.572     57398.9932
SDSS-J130234.43+101238.9    F336W    icmdp3ggq_flc_1p.f     60.0000        4.7853         296.7079     293.1400      21.9355       0.0036          2.497     57398.9946
SDSS-J130234.43+101238.9    F336W    icmdp3ghq_flc_1p.f     60.0000        4.7150         296.7413     293.1420      21.9334       0.0036          2.605     57398.9960
SDSS-J151421.27+004752.8    F336W    icmdp4diq_flc_1p.f     30.0000        4.7392         249.9601     255.9136      20.8031       0.0030          3.284     57202.2244
SDSS-J151421.27+004752.8    F336W    icmdp4dkq_flc_1p.f     30.0000        4.7676         249.9758     255.9224      20.8013       0.0030          3.545     57202.2254
SDSS-J151421.27+004752.8    F336W    icmdp4dlq_flc_1p.f     30.0000        4.7369         249.9865     255.9092      20.7968       0.0029          3.412     57202.2265
SDSS-J151421.27+004752.8    F336W    icmdp4dmq_flc_1p.f     30.0000        4.7387         249.9881     255.8910      20.7978       0.0029          3.474     57202.2275
SDSS-J151421.27+004752.8    F275W    icmdp4dnq_flc_1p.f     40.0000        4.9423         250.1342     255.3085      21.0409       0.0029          4.528     57202.2288
SDSS-J151421.27+004752.8    F275W    icmdp4doq_flc_1p.f     40.0000        4.9309         250.1340     255.2841      21.0480       0.0029          4.092     57202.2300
SDSS-J151421.27+004752.8    F275W    icmdp4dqq_flc_1p.f     40.0000        4.9436         250.1314     255.2858      21.0472       0.0029          4.590     57202.2312
SDSS-J151421.27+004752.8    F275W    icmdp4dsq_flc_1p.f     40.0000        4.9320         250.1372     255.2721      21.0439       0.0029          4.552     57202.2323
SDSS-J151421.27+004752.8    F475W    icmdp4dtq_flc_1p.f     15.0000        4.8076         250.0038     255.1844      20.1260       0.0031          1.902     57202.2338
SDSS-J151421.27+004752.8    F475W    icmdp4duq_flc_1p.f     15.0000        4.8707         250.0120     255.1920      20.1276       0.0031          2.753     57202.2347
SDSS-J151421.27+004752.8    F475W    icmdp4dvq_flc_1p.f     15.0000        4.8007         249.9890     255.1555      20.1238       0.0031          2.220     57202.2355
SDSS-J151421.27+004752.8    F625W    icmdp4dwq_flc_1p.f     28.0000        4.9499         249.8997     255.1136      20.7157       0.0029          2.435     57202.2367
SDSS-J151421.27+004752.8    F625W    icmdp4dzq_flc_1p.f     28.0000        4.8643         249.8745     255.0828      20.7090       0.0029          2.415     57202.2377
SDSS-J151421.27+004752.8    F625W    icmdp4e0q_flc_1p.f     28.0000        4.9189         249.8761     255.0957      20.7089       0.0029          2.350     57202.2387
SDSS-J151421.27+004752.8    F775W    icmdp4e1q_flc_1p.f     70.0000        4.8190         250.0225     256.9474      21.7531       0.0030          2.719     57202.2400
SDSS-J151421.27+004752.8    F775W    icmdp4e2q_flc_1p.f     70.0000        4.8630         250.0124     256.9398      21.7461       0.0030          2.558     57202.2415
SDSS-J151421.27+004752.8    F775W    icmdp4e4q_flc_1p.f     70.0000        4.8143         250.0057     256.9404      21.7455       0.0030          2.769     57202.2430
SDSS-J151421.27+004752.8    F775W    icmdp4e5q_flc_1p.f     70.0000        4.8511         250.0085     256.9417      21.7449       0.0030          2.629     57202.2446
SDSS-J151421.27+004752.8    F775W    icmdp4e6q_flc_1p.f     70.0000        4.6713         250.0030     256.9363      21.7488       0.0030          2.767     57202.2461
SDSS-J151421.27+004752.8    F475W    icmdp4e7q_flc_1p.f     15.0000        4.8977         212.0130     220.1726      20.1325       0.0031          2.635     57202.2883
SDSS-J151421.27+004752.8    F475W    icmdp4e9q_flc_1p.f     15.0000        4.8786         211.9879     220.1587      20.1338       0.0031          2.823     57202.2892
SDSS-J151421.27+004752.8    F475W    icmdp4eaq_flc_1p.f     15.0000        4.7238         211.9985     220.1621      20.1310       0.0031          2.340     57202.2901
SDSS-J151421.27+004752.8    F475W    icmdp4ebq_flc_1p.f     15.0000        4.7758         212.0188     220.1722      20.1323       0.0031          2.644     57202.2910
SDSS-J151421.27+004752.8    F625W    icmdp4ecq_flc_1p.f     19.0000        4.8565         211.9077     220.0905      20.7135       0.0036          1.761     57202.2921
SDSS-J151421.27+004752.8    F625W    icmdp4edq_flc_1p.f     19.0000        4.8139         211.9080     220.1012      20.7184       0.0036          2.077     57202.2930
SDSS-J151421.27+004752.8    F625W    icmdp4eeq_flc_1p.f     19.0000        4.8947         211.9081     220.0756      20.7164       0.0036          1.764     57202.2939
SDSS-J151421.27+004752.8    F625W    icmdp4efq_flc_1p.f     19.0000        4.8383         211.9176     220.0942      20.7224       0.0036          1.549     57202.2949
SDSS-J151421.27+004752.8    F336W    icmdp4egq_flc_1p.f     30.0000        4.7524         212.0009     220.8700      20.7953       0.0029          3.090     57202.2961
SDSS-J151421.27+004752.8    F336W    icmdp4ejq_flc_1p.f     30.0000        4.6754         211.9990     220.8767      20.8016       0.0030          3.281     57202.2971
SDSS-J151421.27+004752.8    F336W    icmdp4ekq_flc_1p.f     30.0000        4.7452         212.0158     220.8922      20.7956       0.0029          3.130     57202.2982
SDSS-J151421.27+004752.8    F336W    icmdp4elq_flc_1p.f     30.0000        4.6885         212.0004     220.8762      20.7993       0.0029          3.268     57202.2992
SDSS-J151421.27+004752.8    F336W    icmdp4emq_flc_1p.f     30.0000        4.7616         212.0033     220.8814      20.8005       0.0030          3.437     57202.3003
SDSS-J151421.27+004752.8    F275W    icmdp4enq_flc_1p.f     37.0000        4.8802         212.1091     220.2089      21.0502       0.0030          3.792     57202.3016
SDSS-J151421.27+004752.8    F275W    icmdp4eoq_flc_1p.f     37.0000        4.9637         212.0955     220.1834      21.0503       0.0030          4.068     57202.3027
SDSS-J151421.27+004752.8    F275W    icmdp4eqq_flc_1p.f     37.0000        4.9272         212.0898     220.1880      21.0518       0.0030          4.442     57202.3039
SDSS-J151421.27+004752.8    F275W    icmdp4esq_flc_1p.f     37.0000        4.9184         212.0815     220.1740      21.0507       0.0030          4.232     57202.3050
SDSS-J151421.27+004752.8    F275W    icmdp4etq_flc_1p.f     37.0000        4.9052         212.0629     220.1479      21.0481       0.0030          3.886     57202.3061
SDSS-J151421.27+004752.8    F775W    icmdp4euq_flc_1p.f     70.0000        4.8824         212.0052     221.9261      21.7533       0.0030          2.595     57202.3075
SDSS-J151421.27+004752.8    F775W    icmdp4evq_flc_1p.f     70.0000        4.8261         211.9916     221.9219      21.7512       0.0030          3.266     57202.3090
SDSS-J151421.27+004752.8    F775W    icmdp4ewq_flc_1p.f     70.0000        4.8504         211.9950     221.9214      21.7480       0.0030          2.833     57202.3105
SDSS-J151421.27+004752.8    F775W    icmdp4exq_flc_1p.f     70.0000        4.8052         211.9907     221.9241      21.7494       0.0030          2.860     57202.3121
SDSS-J151421.27+004752.8    F775W    icmdp4eyq_flc_1p.f     70.0000        4.8515         211.9867     221.9272      21.7513       0.0030          2.502     57202.3136
SDSS-J151421.27+004752.8    F336W    icmdp4ezq_flc_1p.f     30.0000        4.7345         287.9726     291.1714      20.8080       0.0030          3.576     57202.3546
SDSS-J151421.27+004752.8    F336W    icmdp4f2q_flc_1p.f     30.0000        4.7577         287.9745     291.1586      20.8085       0.0030          3.492     57202.3557
SDSS-J151421.27+004752.8    F336W    icmdp4f3q_flc_1p.f     30.0000        4.7243         287.9663     291.1557      20.8098       0.0030          3.354     57202.3567
SDSS-J151421.27+004752.8    F336W    icmdp4f4q_flc_1p.f     30.0000        4.8033         287.9854     291.1465      20.8029       0.0030          3.476     57202.3578
SDSS-J151421.27+004752.8    F275W    icmdp4f5q_flc_1p.f     35.0000        4.9180         288.0579     290.8384      21.0552       0.0031          4.029     57202.3591
SDSS-J151421.27+004752.8    F275W    icmdp4f6q_flc_1p.f     35.0000        4.9148         288.0611     290.8566      21.0600       0.0031          3.855     57202.3602
SDSS-J151421.27+004752.8    F275W    icmdp4f9q_flc_1p.f     35.0000        4.9096         288.0773     290.8455      21.0540       0.0031          4.078     57202.3613
SDSS-J151421.27+004752.8    F275W    icmdp4faq_flc_1p.f     35.0000        4.7731         288.0863     290.8546      21.0604       0.0031          3.468     57202.3624
SDSS-J151421.27+004752.8    F475W    icmdp4fbq_flc_1p.f     15.0000        4.7796         287.9532     290.7693      20.1331       0.0031          2.424     57202.3638
SDSS-J151421.27+004752.8    F475W    icmdp4fcq_flc_1p.f     15.0000        4.8656         287.9706     290.8060      20.1366       0.0031          2.506     57202.3647
SDSS-J151421.27+004752.8    F475W    icmdp4fdq_flc_1p.f     15.0000        4.7958         287.9632     290.7928      20.1350       0.0031          2.472     57202.3655
SDSS-J151421.27+004752.8    F475W    icmdp4feq_flc_1p.f     15.0000        4.8129         287.9632     290.7970      20.1307       0.0031          1.839     57202.3664
SDSS-J151421.27+004752.8    F625W    icmdp4fgq_flc_1p.f     25.0000        4.8497         287.8387     290.7477      20.7142       0.0031          2.490     57202.3716
SDSS-J151421.27+004752.8    F625W    icmdp4fhq_flc_1p.f     25.0000        4.8871         287.8366     290.7286      20.7127       0.0031          2.392     57202.3726
SDSS-J151421.27+004752.8    F625W    icmdp4fiq_flc_1p.f     25.0000        4.8276         287.8310     290.7380      20.7169       0.0031          2.639     57202.3736
SDSS-J151421.27+004752.8    F775W    icmdp4fjq_flc_1p.f     70.0000        4.8385         287.9951     292.1146      21.7536       0.0030          2.461     57202.3748
SDSS-J151421.27+004752.8    F775W    icmdp4fkq_flc_1p.f     70.0000        4.7820         287.9870     292.1103      21.7516       0.0030          2.577     57202.3763
SDSS-J151421.27+004752.8    F775W    icmdp4flq_flc_1p.f     70.0000        4.8565         287.9845     292.1128      21.7549       0.0030          2.349     57202.3778
SDSS-J151421.27+004752.8    F775W    icmdp4fmq_flc_1p.f     70.0000        4.8247         287.9831     292.1153      21.7545       0.0030          2.654     57202.3794
SDSS-J151421.27+004752.8    F775W    icmdp4fnq_flc_1p.f    350.0000        5.5822         288.0197     292.1846      21.7542       0.0013         19.123     57202.4205
SDSS-J151421.27+004752.8    F775W    icmdp4foq_flc_1p.f    350.0000        5.0216         288.0328     292.1936      21.7542       0.0013         13.061     57202.4252
SDSS-J172135.97+294016.0    F336W    icmdp5jaq_flc_1p.f     80.0000        4.7071         250.2891     254.0977      25.4393       0.0231          0.033     56909.2321
SDSS-J172135.97+294016.0    F336W    icmdp5jcq_flc_1p.f     80.0000        4.7427         250.2557     254.1093      25.4961       0.0244          0.545     56909.2338
SDSS-J172135.97+294016.0    F275W    icmdp5jdq_flc_1p.f    150.0000        4.9117         250.7278     253.8718      26.2956       0.0271          0.292     56909.2357
SDSS-J172135.97+294016.0    F275W    icmdp5jeq_flc_1p.f    150.0000        4.9227         250.7237     253.8821      26.3182       0.0276          0.400     56909.2381
SDSS-J172135.97+294016.0    F475W    icmdp5jfq_flc_1p.f     80.0000        4.8366         250.2313     253.8400      24.0758       0.0096          1.504     56909.2408
SDSS-J172135.97+294016.0    F475W    icmdp5jiq_flc_1p.f     80.0000        4.8487         250.2481     253.8354      24.0889       0.0097          1.775     56909.2424
SDSS-J172135.97+294016.0    F625W    icmdp5jjq_flc_1p.f    220.0000        4.7404         250.1307     253.8369      24.2618       0.0057          3.927     56909.2443
SDSS-J172135.97+294016.0    F775W    icmdp5jkq_flc_1p.f    285.0000        4.5580         250.2536     255.1435      24.9768       0.0072          3.310     56909.2477
SDSS-J172135.97+294016.0    F775W    icmdp5jnq_flc_1p.f    285.0000        4.5377         250.2199     255.1365      25.0475       0.0075          3.414     56909.2516
SDSS-J172135.97+294016.0    F625W    icmdp5joq_flc_1p.f    370.0000        4.6747         212.0187     218.1842      24.2659       0.0043          7.460     56909.2559
SDSS-J172135.97+294016.0    F475W    icmdp5jrq_flc_1p.f    110.0000        4.6862         212.0972     218.2445      24.0738       0.0077          1.648     56909.2610
SDSS-J172135.97+294016.0    F336W    icmdp5jsq_flc_1p.f    160.0000        4.8569         212.4056     219.0740      25.4728       0.0144          1.309     56909.2937
SDSS-J172135.97+294016.0    F275W    icmdp5jvq_flc_1p.f    120.0000        4.8854         212.3431     218.7270      26.3014       0.0326          0.262     56909.2965
SDSS-J172135.97+294016.0    F275W    icmdp5jwq_flc_1p.f    120.0000        4.9524         212.7292     218.7580      26.3110       0.0330         -0.135     56909.2986
SDSS-J172135.97+294016.0    F775W    icmdp5jxq_flc_1p.f    380.0000        4.8217         212.7516     220.0501      25.0501       0.0064          5.263     56909.3009
SDSS-J172135.97+294016.0    F775W    icmdp5k0q_flc_1p.f    380.0000        4.8191         212.7513     220.0486      25.0450       0.0064          4.981     56909.3059
SDSS-J172135.97+294016.0    F625W    icmdp5k1q_flc_1p.f    175.0000        4.9564         288.1577     288.9128      24.2622       0.0066          3.482     56909.3113
SDSS-J172135.97+294016.0    F625W    icmdp5k4q_flc_1p.f    175.0000        4.8678         288.1296     288.8821      24.2665       0.0066          3.258     56909.3140
SDSS-J172135.97+294016.0    F336W    icmdp5k5q_flc_1p.f     80.0000        4.6711         288.2288     289.1506      25.5100       0.0243          0.277     56909.3169
SDSS-J172135.97+294016.0    F336W    icmdp5k8q_flc_1p.f     80.0000        4.7475         288.2307     289.1796      25.5274       0.0250          0.583     56909.3186
SDSS-J172135.97+294016.0    F275W    icmdp5k9q_flc_1p.f    100.0000        4.8412         288.2783     288.8936      26.4114       0.0414          0.579     56909.3205
SDSS-J172135.97+294016.0    F275W    icmdp5kaq_flc_1p.f    100.0000        4.9060         288.3002     288.9021      26.3253       0.0389          0.389     56909.3223
SDSS-J172135.97+294016.0    F275W    icmdp5kbq_flc_1p.f    100.0000        4.8283         288.2529     288.8961      26.3006       0.0373         -0.415     56909.3242
SDSS-J172135.97+294016.0    F775W    icmdp5kdq_flc_1p.f    380.0000        5.7155         292.2115     290.1235      25.0522       0.0068         11.943     56909.3597
SDSS-J172135.97+294016.0    F775W    icmdp5keq_flc_1p.f    380.0000        5.1684         295.1187     290.1984      25.0511       0.0066          7.178     56909.3647
SDSS-J172135.97+294016.0    F475W    icmdp5kfq_flc_1p.f     80.0000        4.8621         296.0914     288.9443      24.0797       0.0096          1.507     56909.3701
SDSS-J172135.97+294016.0    F475W    icmdp5kgq_flc_1p.f     80.0000        4.6530         294.9974     287.9491      24.0778       0.0095          1.209     56909.3717
SDSS-J210150.65-054550.9    F336W    icmdp6h4q_flc_1p.f     80.0000        4.7832         259.1465     258.1136      23.7431       0.0078          1.599     56968.2292
SDSS-J210150.65-054550.9    F336W    icmdp6h6q_flc_1p.f     80.0000        4.7514         259.1451     258.0931      23.7383       0.0078          1.222     56968.2308
SDSS-J210150.65-054550.9    F275W    icmdp6h7q_flc_1p.f    150.0000        4.9443         259.2464     257.8531      24.0180       0.0063          1.756     56968.2327
SDSS-J210150.65-054550.9    F275W    icmdp6h8q_flc_1p.f    150.0000        4.9405         259.2501     257.8527      23.9995       0.0062          1.396     56968.2351
SDSS-J210150.65-054550.9    F475W    icmdp6h9q_flc_1p.f     80.0000        4.9731         259.1212     257.7954      23.0807       0.0055          3.205     56968.2378
SDSS-J210150.65-054550.9    F475W    icmdp6hcq_flc_1p.f     80.0000        4.9125         259.1295     257.7984      23.0756       0.0055          3.314     56968.2395
SDSS-J210150.65-054550.9    F625W    icmdp6hdq_flc_1p.f    220.0000        5.2178         259.0232     257.7765      23.6561       0.0043          9.609     56968.2414
SDSS-J210150.65-054550.9    F775W    icmdp6heq_flc_1p.f    285.0000        4.9534         259.1295     259.1158      24.6973       0.0064          8.144     56968.2448
SDSS-J210150.65-054550.9    F775W    icmdp6hhq_flc_1p.f    285.0000        4.9887         259.0908     259.0951      24.6376       0.0062          8.204     56968.2487
SDSS-J210150.65-054550.9    F625W    icmdp6hnq_flc_1p.f    370.0000        5.4507         220.8953     222.1831      23.6598       0.0032         16.097     56968.2529
SDSS-J210150.65-054550.9    F475W    icmdp6hqq_flc_1p.f    110.0000        4.8854         220.9820     222.2122      23.0762       0.0046          4.685     56968.2581
SDSS-J210150.65-054550.9    F336W    icmdp6i2q_flc_1p.f    160.0000        4.8422         221.1028     222.9570      23.7491       0.0052          2.706     56968.2938
SDSS-J210150.65-054550.9    F275W    icmdp6i5q_flc_1p.f    120.0000        4.9707         221.1944     222.6436      24.0107       0.0072          1.009     56968.2966
SDSS-J210150.65-054550.9    F275W    icmdp6i6q_flc_1p.f    120.0000        4.8896         221.1948     222.6604      24.0006       0.0071          1.165     56968.2987
SDSS-J210150.65-054550.9    F775W    icmdp6i7q_flc_1p.f    380.0000        5.3511         221.1185     224.0185      24.7011       0.0055         10.603     56968.3010
SDSS-J210150.65-054550.9    F775W    icmdp6iaq_flc_1p.f    380.0000        5.2960         221.1035     224.0273      24.6876       0.0054         10.557     56968.3060
SDSS-J210150.65-054550.9    F625W    icmdp6iiq_flc_1p.f    175.0000        5.1550         296.9544     292.8062      23.6562       0.0048          7.927     56968.3114
SDSS-J210150.65-054550.9    F625W    icmdp6ilq_flc_1p.f    175.0000        5.1230         296.9272     292.7946      23.6592       0.0048          7.862     56968.3141
SDSS-J210150.65-054550.9    F336W    icmdp6imq_flc_1p.f     80.0000        4.6559         297.0003     293.0843      23.7531       0.0078          0.546     56968.3170
SDSS-J210150.65-054550.9    F336W    icmdp6ipq_flc_1p.f     80.0000        4.7110         297.0012     293.0879      23.7360       0.0078          1.043     56968.3187
SDSS-J210150.65-054550.9    F275W    icmdp6iqq_flc_1p.f    100.0000        4.9543         297.0694     292.8433      24.0055       0.0080          1.115     56968.3206
SDSS-J210150.65-054550.9    F275W    icmdp6irq_flc_1p.f    100.0000        4.9049         297.0432     292.8153      24.0086       0.0080          1.195     56968.3224
SDSS-J210150.65-054550.9    F275W    icmdp6isq_flc_1p.f    100.0000        4.8978         297.0472     292.8323      24.0216       0.0081          1.652     56968.3243
SDSS-J210150.65-054550.9    F775W    icmdp6iuq_flc_1p.f    380.0000        5.8254         297.1508     294.1590      24.6901       0.0056         16.451     56968.3598
SDSS-J210150.65-054550.9    F775W    icmdp6ivq_flc_1p.f    380.0000        5.4685         297.1398     294.1562      24.6998       0.0055         12.079     56968.3648
SDSS-J210150.65-054550.9    F475W    icmdp6iwq_flc_1p.f     80.0000        4.9118         297.0879     292.8356      23.0859       0.0055          3.381     56968.3701
SDSS-J210150.65-054550.9    F475W    icmdp6ixq_flc_1p.f     80.0000        4.9802         297.0778     292.8406      23.0768       0.0055          3.201     56968.3718
SDSS-J024854.96+334548.3    F336W    icmdp7sjq_flc_1p.f     80.0000        4.7624         244.0801     250.0441      23.4095       0.0065          1.663     56910.7105
SDSS-J024854.96+334548.3    F336W    icmdp7slq_flc_1p.f     80.0000        4.7681         244.0433     250.0347      23.4630       0.0067          1.764     56910.7122
SDSS-J024854.96+334548.3    F275W    icmdp7smq_flc_1p.f    150.0000        4.8972         244.1085     249.7475      23.7641       0.0055          2.087     56910.7141
SDSS-J024854.96+334548.3    F275W    icmdp7snq_flc_1p.f    150.0000        4.9705         244.0776     249.7413      23.7549       0.0055          1.869     56910.7165
SDSS-J024854.96+334548.3    F475W    icmdp7soq_flc_1p.f     80.0000        4.9487         243.9912     249.2975      22.7946       0.0047          3.175     56910.7192
SDSS-J024854.96+334548.3    F475W    icmdp7srq_flc_1p.f     80.0000        5.0010         243.9823     249.2839      22.7989       0.0047          3.020     56910.7209
SDSS-J024854.96+334548.3    F625W    icmdp7ssq_flc_1p.f    220.0000        5.1027         243.8836     249.2519      23.3378       0.0036          7.301     56910.7227
SDSS-J024854.96+334548.3    F775W    icmdp7stq_flc_1p.f    285.0000        4.9188         244.0295     251.0672      24.3516       0.0052          6.328     56910.7261
SDSS-J024854.96+334548.3    F775W    icmdp7swq_flc_1p.f    285.0000        4.9674         244.0253     251.0750      24.3599       0.0053          5.933     56910.7301
SDSS-J024854.96+334548.3    F625W    icmdp7sxq_flc_1p.f    370.0000        5.1622         205.8657     214.1802      23.3376       0.0027         13.567     56910.7343
SDSS-J024854.96+334548.3    F475W    icmdp7t0q_flc_1p.f    110.0000        5.1325         205.9876     214.2259      22.7895       0.0040          7.041     56910.7394
SDSS-J024854.96+334548.3    F336W    icmdp7t1q_flc_1p.f    160.0000        4.8270         206.0578     214.9740      23.4540       0.0045          2.137     56910.7734
SDSS-J024854.96+334548.3    F275W    icmdp7t4q_flc_1p.f    120.0000        4.8741         206.1620     214.2621      23.7687       0.0062          1.353     56910.7763
SDSS-J024854.96+334548.3    F275W    icmdp7t5q_flc_1p.f    120.0000        4.7935         206.1194     214.2199      23.7690       0.0062          1.798     56910.7784
SDSS-J024854.96+334548.3    F775W    icmdp7t6q_flc_1p.f    380.0000        4.9696         206.0484     215.9719      24.3595       0.0045          8.242     56910.7807
SDSS-J024854.96+334548.3    F775W    icmdp7t9q_flc_1p.f    380.0000        5.0825         206.0294     215.9764      24.3581       0.0045          7.157     56910.7857
SDSS-J024854.96+334548.3    F625W    icmdp7taq_flc_1p.f    175.0000        5.1329         281.8817     284.7671      23.3455       0.0041          6.497     56910.7910
SDSS-J024854.96+334548.3    F625W    icmdp7tdq_flc_1p.f    175.0000        5.1240         281.8742     284.7530      23.3437       0.0041          6.068     56910.7937
SDSS-J024854.96+334548.3    F336W    icmdp7teq_flc_1p.f     80.0000        4.7970         281.9623     285.0506      23.4348       0.0066          1.369     56910.7967
SDSS-J024854.96+334548.3    F336W    icmdp7thq_flc_1p.f     80.0000        4.8306         281.9667     285.0794      23.4486       0.0066          1.030     56910.7983
SDSS-J024854.96+334548.3    F275W    icmdp7tiq_flc_1p.f    100.0000        4.9377         282.0709     284.8154      23.7704       0.0070          1.269     56910.8002
SDSS-J024854.96+334548.3    F275W    icmdp7tjq_flc_1p.f    100.0000        4.9512         282.0755     284.8238      23.7871       0.0071          1.638     56910.8021
SDSS-J024854.96+334548.3    F275W    icmdp7tkq_flc_1p.f    100.0000        4.9272         282.0870     284.8368      23.7769       0.0070          1.364     56910.8040
SDSS-J024854.96+334548.3    F775W    icmdp7tmq_flc_1p.f    380.0000        5.3356         282.1052     286.1640      24.3607       0.0045          7.535     56910.8395
SDSS-J024854.96+334548.3    F775W    icmdp7tnq_flc_1p.f    380.0000        5.1288         282.0832     286.1218      24.3574       0.0045          7.767     56910.8445
SDSS-J024854.96+334548.3    F475W    icmdp7toq_flc_1p.f     80.0000        5.0774         281.9999     284.7513      22.7853       0.0047          2.732     56910.8498
SDSS-J024854.96+334548.3    F475W    icmdp7tpq_flc_1p.f     80.0000        4.9690         281.9943     284.7482      22.7928       0.0047          3.116     56910.8515
SDSS-J072752.76+321416.1    F336W    icmdp8k9q_flc_1p.f     60.0000        4.7565         255.9638     259.7856      22.8863       0.0058          1.506     56914.0493
SDSS-J072752.76+321416.1    F336W    icmdp8kbq_flc_1p.f     60.0000        4.6957         255.9641     259.7707      22.8856       0.0058          1.412     56914.0507
SDSS-J072752.76+321416.1    F275W    icmdp8kcq_flc_1p.f     75.0000        4.8970         256.0597     259.1125      23.1087       0.0058          1.510     56914.0524
SDSS-J072752.76+321416.1    F275W    icmdp8kdq_flc_1p.f     75.0000        4.9752         256.0620     259.1149      23.0954       0.0057          2.027     56914.0540
SDSS-J072752.76+321416.1    F475W    icmdp8keq_flc_1p.f     60.0000        4.9562         255.9776     259.0833      22.4183       0.0046          4.296     56914.0558
SDSS-J072752.76+321416.1    F475W    icmdp8kfq_flc_1p.f     60.0000        5.0296         255.9854     259.0789      22.4152       0.0046          4.433     56914.0572
SDSS-J072752.76+321416.1    F625W    icmdp8kiq_flc_1p.f    115.0000        5.3617         255.8985     259.0299      23.0492       0.0045          9.484     56914.0589
SDSS-J072752.76+321416.1    F625W    icmdp8kjq_flc_1p.f    115.0000        5.3929         255.9139     259.0167      23.0485       0.0045          8.494     56914.0609
SDSS-J072752.76+321416.1    F775W    icmdp8kkq_flc_1p.f    305.0000        5.5384         256.0948     260.8417      24.1179       0.0046         14.829     56914.0631
SDSS-J072752.76+321416.1    F775W    icmdp8knq_flc_1p.f    305.0000        5.6915         256.1154     260.8101      24.0729       0.0045         16.559     56914.0673
SDSS-J072752.76+321416.1    F625W    icmdp8ksq_flc_1p.f    115.0000        5.4304         217.9833     223.8803      23.0585       0.0045          9.917     56914.0718
SDSS-J072752.76+321416.1    F625W    icmdp8kvq_flc_1p.f    115.0000        5.4502         217.9841     223.8866      23.0560       0.0045          9.933     56914.0738
SDSS-J072752.76+321416.1    F475W    icmdp8kwq_flc_1p.f     60.0000        5.0691         218.0873     223.8982      22.4193       0.0046          4.900     56914.0761
SDSS-J072752.76+321416.1    F475W    icmdp8kxq_flc_1p.f     60.0000        5.1645         218.0842     223.9063      22.4121       0.0046          5.150     56914.0775
SDSS-J072752.76+321416.1    F475W    icmdp8kyq_flc_1p.f     60.0000        5.2756         218.0802     223.9070      22.4171       0.0046          7.000     56914.0789
SDSS-J072752.76+321416.1    F336W    icmdp8ljq_flc_1p.f     60.0000        4.6312         217.9312     224.7204      22.8787       0.0057          1.650     56914.1140
SDSS-J072752.76+321416.1    F336W    icmdp8lmq_flc_1p.f     60.0000        4.7172         217.9236     224.7162      22.8791       0.0058          1.483     56914.1154
SDSS-J072752.76+321416.1    F275W    icmdp8lnq_flc_1p.f     75.0000        4.9594         218.0317     224.0464      23.1043       0.0058          1.523     56914.1170
SDSS-J072752.76+321416.1    F275W    icmdp8loq_flc_1p.f     75.0000        4.9144         218.0455     224.0495      23.1044       0.0058          1.888     56914.1186
SDSS-J072752.76+321416.1    F275W    icmdp8lpq_flc_1p.f     75.0000        4.9159         218.0526     224.0289      23.1072       0.0058          1.969     56914.1202
SDSS-J072752.76+321416.1    F775W    icmdp8lsq_flc_1p.f    390.0000        6.0555         218.0553     225.8400      24.0886       0.0040         18.219     56914.1220
SDSS-J072752.76+321416.1    F775W    icmdp8ltq_flc_1p.f    390.0000        6.0438         218.0879     225.7938      24.1200       0.0040         19.183     56914.1271
SDSS-J072752.76+321416.1    F625W    icmdp8luq_flc_1p.f    120.0000        5.4261         293.9987     294.0488      23.0512       0.0044          9.899     56914.1326
SDSS-J072752.76+321416.1    F625W    icmdp8lxq_flc_1p.f    120.0000        5.5046         294.0044     294.0388      23.0456       0.0044         10.236     56914.1346
SDSS-J072752.76+321416.1    F336W    icmdp8lyq_flc_1p.f     60.0000        4.7171         294.1123     294.7667      22.8863       0.0058          2.075     56914.1370
SDSS-J072752.76+321416.1    F336W    icmdp8lzq_flc_1p.f     60.0000        4.7949         294.1172     294.7604      22.8628       0.0057          1.517     56914.1384
SDSS-J072752.76+321416.1    F336W    icmdp8m2q_flc_1p.f     60.0000        4.6958         294.1143     294.7747      22.8791       0.0058          2.130     56914.1398
SDSS-J072752.76+321416.1    F275W    icmdp8m3q_flc_1p.f     75.0000        4.9064         294.2067     294.0839      23.1084       0.0058          1.892     56914.1415
SDSS-J072752.76+321416.1    F275W    icmdp8m4q_flc_1p.f     75.0000        4.8783         294.1927     294.1027      23.1040       0.0058          2.187     56914.1430
SDSS-J072752.76+321416.1    F275W    icmdp8m5q_flc_1p.f     75.0000        4.9412         294.1983     294.0973      23.0904       0.0057          1.492     56914.1446
SDSS-J072752.76+321416.1    F475W    icmdp8m7q_flc_1p.f     60.0000        4.9380         293.9713     294.2059      22.3755       0.0045          3.796     56914.1857
SDSS-J072752.76+321416.1    F475W    icmdp8m8q_flc_1p.f     60.0000        5.0363         293.9889     294.1881      22.3184       0.0044          3.940     56914.1871
SDSS-J072752.76+321416.1    F775W    icmdp8m9q_flc_1p.f    245.0000        5.2750         294.0627     295.9859      24.1206       0.0052         11.376     56914.1887
