           wave           flux     flux_err      norm_flux     model_flux   model_flux_err       res_flux  
  3606.00000000   330.36700000   3.56814000   362.55051747   326.96745107       0.06485616     3.39954893  
  3608.00000000   331.37200000   3.91096000   361.80327260   326.37123743       0.05701057     5.00076257  
  3610.00000000   318.23900000   4.12375000   361.05685290   325.77582389       0.06025568    -7.53682389  
  3612.00000000   319.57000000   3.48630000   360.31427614   325.18422458       0.05327995    -5.61422458  
  3614.00000000   321.84200000   3.42943000   359.57330676   324.59419406       0.04975069    -2.75219406  
  3616.00000000   324.04900000   3.44841000   358.83253101   324.00430046       0.04917616     0.04469954  
  3618.00000000   322.52200000   3.42876000   358.09441894   323.41699110       0.05024704    -0.89499110  
  3620.00000000   322.01800000   3.42511000   357.35717646   322.83044824       0.05164951    -0.81244824  
  3622.00000000   316.69800000   3.39527000   356.62299025   322.24683367       0.05012486    -5.54883367  
  3624.00000000   314.50500000   3.36896000   355.88988820   321.66414767       0.04913171    -7.15914767  
  3626.00000000   316.53500000   3.37698000   355.15992583   321.08440954       0.04916515    -4.54940954  
  3628.00000000   317.32200000   3.37568000   354.43321028   320.50767909       0.04739297    -3.18567909  
  3630.00000000   320.61300000   3.38660000   353.70780312   319.93196233       0.05204767     0.68103767  
  3632.00000000   322.00200000   3.37870000   352.98158437   319.35507896       0.05250331     2.64692104  
  3634.00000000   321.23800000   3.41061000   352.25667115   318.77908640       0.05349749     2.45891360  
  3636.00000000   320.80600000   3.42774000   351.53694825   318.20781364       0.05666118     2.59818636  
  3638.00000000   316.18300000   3.33935000   350.81869014   317.63748362       0.05196278    -1.45448362  
  3640.00000000   313.64300000   3.33935000   350.10090659   317.06705772       0.04256912    -3.42405772  
  3642.00000000   321.34300000   3.39705000   349.38470563   316.49759362       0.04109348     4.84540638  
  3644.00000000   321.90500000   3.42139000   348.67097013   315.92992072       0.03725988     5.97507928  
  3646.00000000   314.75500000   3.42496000   347.95727285   315.36156449       0.03424091    -0.60656449  
  3648.00000000   312.86100000   3.41847000   347.24710925   314.79598098       0.03661527    -1.93498098  
  3650.00000000   315.94000000   3.26654000   346.53927852   314.23193043       0.03783391     1.70806957  
  3652.00000000   316.11400000   3.26826000   345.83123499   313.66682640       0.04529226     2.44717360  
  3654.00000000   312.39500000   3.26494000   345.09473374   313.07238548       0.05120516    -0.67738548  
  3656.00000000   303.45900000   3.29524000   344.29648361   312.41528133       0.05848062    -8.95628133  
  3658.00000000   311.92600000   3.29617000   343.55731987   311.81631127       0.02291811     0.10968873  
  3660.00000000   314.20700000   3.23134000   342.85171085   311.24989471       0.02110003     2.95710529  
  3662.00000000   308.45900000   3.20046000   342.14851800   310.68484249       0.02650969    -2.22584249  
  3664.00000000   310.46600000   3.20808000   341.44694449   310.12031024       0.03302856     0.34568976  
  3666.00000000   313.93600000   3.45126000   340.74804185   309.55730010       0.03668297     4.37869990  
  3668.00000000   312.36900000   3.54179000   340.04996207   308.99391562       0.04860710     3.37508438  
  3670.00000000   304.46000000   3.18521000   339.35220214   308.42961114       0.06003690    -3.96961114  
  3672.00000000   303.78700000   3.25790000   338.65573872   307.86532409       0.07899563    -4.07832409  
  3674.00000000   303.23200000   3.30616000   337.96215714   307.30259507       0.09254706    -4.07059507  
  3676.00000000   306.42900000   3.14417000   337.27023971   306.74015415       0.10140355    -0.31115415  
  3678.00000000   308.84000000   3.13560000   336.57872371   306.17668007       0.11005048     2.66331993  
